Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,customer_key,travel_key,flight_key,date_key,airline_Key
2,3,3,3,2,4,3,2,2,2,2,3,2,1,0,0.0,neutral or dissatisfied,35,2,1470,467,4
4,4,4,4,5,5,4,2,2,2,2,5,2,5,0,0.0,satisfied,64,2,2100,454,1
3,3,3,2,3,4,4,3,3,5,4,4,5,4,0,0.0,neutral or dissatisfied,124,2,374,595,5
3,3,3,3,4,4,4,5,5,5,5,5,5,3,0,0.0,satisfied,15,2,3598,333,6
3,3,3,3,2,2,2,3,3,3,3,3,3,3,10,15.0,neutral or dissatisfied,56,4,931,507,6
3,2,3,4,3,3,4,3,4,2,3,1,4,3,0,0.0,neutral or dissatisfied,9,4,156,470,6
5,5,5,5,5,5,5,5,3,4,3,4,1,5,0,0.0,satisfied,112,2,1566,21,5
3,5,5,5,5,4,3,2,2,2,3,2,2,2,2,6.0,neutral or dissatisfied,114,2,1114,228,4
2,1,2,3,1,2,1,1,2,1,2,2,3,1,0,0.0,neutral or dissatisfied,10,4,2727,376,4
2,3,3,3,2,2,2,2,2,2,3,3,5,2,0,8.0,satisfied,64,4,2399,130,2
4,3,3,3,4,4,4,4,3,4,4,3,2,4,49,58.0,satisfied,26,4,2117,687,5
3,3,4,3,3,4,2,3,1,4,3,4,3,3,0,0.0,neutral or dissatisfied,122,3,3235,620,6
4,4,4,3,1,4,1,1,4,4,4,4,4,1,0,0.0,neutral or dissatisfied,181,2,1266,414,1
4,4,4,4,2,4,5,5,5,5,5,4,5,5,0,0.0,satisfied,93,2,3567,71,3
5,3,3,3,5,5,5,5,4,4,4,1,3,5,0,0.0,satisfied,169,4,3455,404,2
1,2,2,2,1,1,1,1,3,2,4,3,4,1,0,18.0,neutral or dissatisfied,60,5,3124,562,6
2,2,3,3,4,2,3,5,5,3,5,3,5,4,0,7.0,neutral or dissatisfied,149,6,654,607,2
3,3,3,3,4,3,4,4,4,1,4,3,3,4,36,22.0,neutral or dissatisfied,155,4,63,397,6
5,2,2,2,5,5,5,5,1,2,2,5,3,5,3,2.0,satisfied,118,4,509,337,1
1,5,1,4,1,1,4,3,3,3,5,4,4,4,0,0.0,neutral or dissatisfied,45,3,2340,644,1
2,1,1,1,1,4,3,2,2,2,2,4,2,4,29,23.0,neutral or dissatisfied,76,2,3163,505,4
3,3,3,3,3,3,3,3,1,1,3,2,3,3,63,51.0,neutral or dissatisfied,6,4,1688,276,5
4,4,4,4,2,5,5,5,5,5,5,3,5,3,0,0.0,satisfied,153,2,1448,13,4
5,3,5,1,1,5,1,1,1,2,4,5,2,1,0,0.0,satisfied,187,3,1693,3,5
1,1,1,1,2,4,2,2,2,2,2,4,2,5,0,0.0,satisfied,23,2,2869,224,5
2,2,2,2,4,5,4,4,3,4,5,3,4,4,0,0.0,satisfied,58,2,1389,175,3
3,5,4,4,2,3,4,3,3,3,3,3,3,1,27,40.0,neutral or dissatisfied,24,2,2198,385,2
4,3,4,3,5,4,3,5,4,3,5,5,4,5,0,0.0,satisfied,81,4,1295,602,3
3,3,3,3,5,4,5,5,3,5,5,4,4,5,12,11.0,satisfied,83,2,2929,241,1
2,2,2,2,2,4,5,4,4,4,4,5,4,5,0,0.0,satisfied,116,2,1605,547,3
3,2,3,3,1,3,1,1,3,5,4,1,3,1,0,0.0,neutral or dissatisfied,30,3,1140,14,3
2,0,1,2,1,1,1,1,1,4,1,1,4,1,0,0.0,neutral or dissatisfied,10,5,704,195,2
1,5,1,4,1,1,1,1,3,5,4,4,5,1,37,68.0,neutral or dissatisfied,91,3,516,397,3
2,1,2,3,3,2,3,3,3,2,3,4,3,4,46,15.0,neutral or dissatisfied,109,3,3659,431,2
3,3,3,3,4,5,5,5,5,5,5,3,5,4,0,0.0,satisfied,114,2,1938,306,2
3,4,4,4,3,3,3,3,4,5,4,1,3,3,5,10.0,neutral or dissatisfied,159,4,1834,334,2
3,1,1,1,3,3,3,3,2,5,4,4,4,3,26,42.0,neutral or dissatisfied,5,4,1265,725,2
2,2,2,2,3,4,5,3,3,3,3,3,3,5,4,0.0,satisfied,15,2,30,410,3
2,5,5,5,1,1,2,2,2,2,2,1,2,1,6,31.0,neutral or dissatisfied,75,4,3215,3,4
2,2,2,2,3,4,5,4,4,4,4,5,4,4,0,0.0,satisfied,116,2,326,691,4
3,4,5,3,1,5,1,1,4,3,4,3,5,1,2,0.0,neutral or dissatisfied,33,1,3767,552,6
4,0,4,5,2,4,2,2,4,3,5,4,4,2,26,4.0,satisfied,10,2,2997,452,1
4,3,4,3,4,4,4,4,4,4,4,1,4,4,0,0.0,neutral or dissatisfied,58,3,16,676,2
2,1,2,4,5,2,4,5,2,2,3,3,3,5,0,0.0,neutral or dissatisfied,112,1,111,495,4
3,4,4,4,3,3,3,3,3,4,1,2,2,3,0,0.0,neutral or dissatisfied,119,2,2920,417,1
4,5,4,1,1,4,1,1,1,3,4,5,4,1,0,0.0,satisfied,137,3,2761,391,3
2,4,2,3,2,2,2,2,4,3,3,3,4,2,3,0.0,neutral or dissatisfied,147,3,107,373,6
2,2,2,2,3,3,2,5,5,5,5,3,5,3,49,45.0,satisfied,113,2,2427,628,1
4,3,4,1,4,4,4,4,4,1,4,5,1,4,0,0.0,satisfied,22,4,2210,52,4
2,2,2,2,3,4,4,4,4,4,4,3,4,5,1,0.0,satisfied,57,2,283,376,6
3,5,4,3,1,4,1,1,5,5,4,3,5,1,0,0.0,neutral or dissatisfied,1,3,269,395,1
1,1,1,1,5,5,4,4,4,4,4,3,4,3,0,0.0,satisfied,21,2,2532,142,1
1,1,1,1,3,4,5,4,4,4,4,4,4,3,11,5.0,satisfied,36,2,2715,86,6
1,1,1,1,4,4,5,5,5,5,5,5,5,3,0,1.0,satisfied,57,2,3145,464,6
2,1,2,3,4,2,4,4,2,5,3,1,4,4,1,0.0,neutral or dissatisfied,113,3,1221,46,1
3,4,3,3,3,5,5,5,5,3,4,3,5,3,2,0.0,neutral or dissatisfied,127,6,1267,238,4
5,5,5,5,5,4,5,4,4,4,4,5,4,3,0,0.0,satisfied,59,2,598,10,6
3,4,3,3,1,3,1,1,5,2,3,5,5,1,3,13.0,neutral or dissatisfied,142,3,799,664,2
5,5,5,5,5,5,4,4,4,4,4,4,4,4,0,2.0,satisfied,20,2,1283,573,3
1,5,5,5,1,1,1,1,5,4,4,1,2,1,201,186.0,neutral or dissatisfied,57,2,2846,530,2
4,4,4,4,3,4,5,5,5,5,5,4,5,5,0,0.0,satisfied,73,2,1173,598,5
3,0,3,1,3,3,3,3,5,2,5,3,5,3,0,0.0,neutral or dissatisfied,2,2,1891,649,2
1,1,1,1,1,1,1,1,4,2,4,3,4,1,0,0.0,neutral or dissatisfied,207,2,2438,640,6
1,1,5,1,4,5,4,4,3,2,4,3,5,4,0,0.0,satisfied,28,2,2012,616,3
3,2,2,2,2,3,2,3,3,3,3,2,3,1,0,0.0,neutral or dissatisfied,24,2,2464,698,1
1,3,1,4,1,1,3,1,4,4,3,1,4,1,0,0.0,neutral or dissatisfied,46,3,426,178,2
2,2,2,4,1,2,1,1,3,1,3,4,4,1,2,11.0,neutral or dissatisfied,179,4,3045,6,4
4,0,4,5,5,5,5,4,4,4,5,3,4,5,0,10.0,neutral or dissatisfied,102,6,1726,307,6
2,2,4,4,4,2,2,2,2,2,2,1,2,1,31,37.0,neutral or dissatisfied,97,2,3289,548,5
1,1,1,3,2,1,2,2,4,1,4,4,3,2,0,0.0,neutral or dissatisfied,138,2,2915,327,1
2,4,2,4,3,4,5,4,4,2,4,4,4,3,0,0.0,neutral or dissatisfied,61,6,2134,356,1
2,2,2,2,2,5,5,4,4,4,4,3,4,4,0,0.0,satisfied,56,2,1240,395,1
3,4,3,2,5,4,5,5,5,3,5,5,5,4,1,0.0,neutral or dissatisfied,49,3,2471,300,2
4,4,4,4,3,4,3,3,4,2,5,5,5,3,0,0.0,satisfied,214,6,3392,526,4
5,4,4,3,5,4,5,5,4,4,5,4,5,5,0,0.0,satisfied,113,3,118,285,6
0,5,0,5,1,0,1,1,4,5,4,4,2,1,0,0.0,satisfied,6,3,3007,330,6
3,4,3,2,3,3,3,3,5,5,4,5,4,3,0,0.0,neutral or dissatisfied,137,3,2930,50,3
5,1,1,1,3,1,4,4,4,5,4,2,4,5,0,0.0,satisfied,20,4,3040,622,5
2,2,2,5,5,2,5,5,5,2,4,3,4,5,0,0.0,neutral or dissatisfied,88,2,2463,709,4
0,0,0,1,4,5,4,3,3,3,3,5,3,4,6,0.0,satisfied,74,2,599,378,2
3,1,3,3,1,3,1,1,4,2,4,3,4,1,107,109.0,neutral or dissatisfied,101,1,2088,600,5
2,2,2,2,2,2,2,2,3,4,2,2,3,2,0,0.0,neutral or dissatisfied,40,4,1185,538,4
2,1,2,4,1,2,1,1,3,1,3,2,4,1,3,3.0,neutral or dissatisfied,13,3,2751,144,3
4,0,4,3,4,4,4,4,5,4,4,3,4,4,4,12.0,satisfied,54,4,2585,60,3
2,3,3,1,3,2,5,3,3,4,2,4,1,3,0,7.0,neutral or dissatisfied,191,5,2468,75,1
1,1,1,4,2,1,2,2,3,4,5,5,4,2,0,4.0,neutral or dissatisfied,174,4,664,3,1
1,1,1,1,5,5,5,4,4,5,4,4,4,4,0,0.0,satisfied,153,2,2143,575,3
3,0,3,3,5,3,5,5,5,2,4,5,5,5,0,0.0,neutral or dissatisfied,39,2,3514,448,1
0,5,0,5,2,0,2,2,5,5,4,4,5,2,11,2.0,satisfied,5,3,1582,275,1
2,1,1,1,2,2,2,2,3,5,2,3,2,2,0,0.0,neutral or dissatisfied,4,2,3021,530,3
1,5,1,2,1,1,1,1,4,2,5,4,5,1,28,36.0,neutral or dissatisfied,6,3,650,592,5
3,3,3,5,2,3,2,2,4,5,4,5,4,2,0,6.0,neutral or dissatisfied,94,2,1490,215,6
5,2,5,3,3,2,3,4,4,5,2,4,4,2,16,24.0,satisfied,16,6,288,683,3
2,4,4,4,2,2,2,2,2,3,4,1,4,2,17,22.0,neutral or dissatisfied,145,4,1700,485,1
0,0,0,1,2,0,2,2,5,2,5,4,4,2,9,2.0,satisfied,182,4,412,329,5
4,4,4,4,5,4,5,4,4,5,4,3,4,3,0,0.0,satisfied,93,2,2448,255,1
2,5,2,2,5,2,5,5,5,4,5,4,5,5,19,37.0,neutral or dissatisfied,60,3,2576,387,2
4,5,4,4,5,4,4,5,5,5,4,5,5,4,10,6.0,satisfied,35,2,1042,126,1
2,2,2,2,3,5,4,5,5,5,5,5,5,4,0,7.0,satisfied,117,2,136,584,4
4,4,4,1,2,4,2,2,3,5,5,4,5,2,0,0.0,neutral or dissatisfied,259,2,2026,550,4
5,1,1,1,4,5,4,4,1,3,1,5,1,4,7,9.0,satisfied,73,4,3536,324,6
5,1,1,1,5,4,4,5,3,2,2,3,3,5,11,4.0,satisfied,43,4,759,204,6
2,2,2,1,5,2,5,5,4,4,2,3,2,5,3,2.0,neutral or dissatisfied,54,4,1272,172,6
2,4,2,4,3,2,1,3,2,1,3,1,4,3,1,0.0,neutral or dissatisfied,159,3,2891,217,6
5,4,5,4,5,5,2,5,3,4,5,5,5,5,9,0.0,satisfied,96,3,2758,245,6
4,3,3,2,1,3,4,1,4,5,4,3,4,1,0,0.0,satisfied,55,2,1025,336,1
5,5,5,2,1,5,1,1,3,1,4,2,5,1,36,26.0,satisfied,22,4,3774,703,1
2,5,2,5,4,2,5,4,1,1,3,3,4,4,1,0.0,neutral or dissatisfied,129,3,381,298,2
3,3,3,3,2,5,4,5,5,5,5,4,5,5,87,96.0,satisfied,114,2,2557,182,5
5,2,5,2,5,5,5,5,4,4,4,2,2,5,0,3.0,satisfied,83,5,3532,334,5
2,2,2,2,4,4,4,4,2,4,4,3,5,4,0,0.0,satisfied,42,2,1529,511,2
3,1,1,1,3,3,3,3,5,2,4,4,1,3,0,0.0,satisfied,78,4,806,383,3
1,5,1,4,3,1,3,3,4,4,5,3,4,3,13,2.0,neutral or dissatisfied,44,1,476,717,1
4,4,3,4,4,4,4,4,4,3,3,4,4,4,3,0.0,neutral or dissatisfied,73,5,3629,199,1
5,5,5,1,3,5,3,3,5,2,3,2,2,3,0,0.0,satisfied,46,3,954,332,4
3,1,1,1,3,3,3,3,4,5,3,2,4,3,23,15.0,neutral or dissatisfied,23,4,849,165,4
5,4,4,4,5,5,5,5,2,4,1,2,4,5,0,0.0,satisfied,89,5,897,242,3
3,3,3,3,3,3,3,3,1,4,1,2,5,3,0,0.0,neutral or dissatisfied,249,4,32,642,5
2,5,2,3,1,2,1,1,1,5,4,2,5,1,0,0.0,neutral or dissatisfied,10,4,1928,227,5
2,2,2,4,4,2,4,4,3,3,3,2,3,4,4,4.0,neutral or dissatisfied,164,2,2166,634,6
0,4,0,4,2,0,2,2,3,4,5,3,4,2,2,1.0,satisfied,139,2,3256,556,6
4,2,3,2,4,4,4,4,1,4,5,5,4,4,11,0.0,satisfied,50,5,191,451,5
4,3,4,3,3,4,3,3,4,3,5,5,4,3,9,4.0,satisfied,88,2,1771,196,1
5,4,5,1,4,5,4,4,4,4,2,3,2,4,0,0.0,satisfied,10,4,1774,204,4
2,0,2,1,5,2,5,5,5,4,4,4,4,5,0,0.0,neutral or dissatisfied,55,4,3800,458,6
2,2,2,2,5,5,5,5,3,5,5,5,4,5,0,5.0,satisfied,20,2,2122,257,6
4,2,2,2,4,4,4,1,1,3,2,4,1,4,245,230.0,neutral or dissatisfied,56,2,623,529,1
4,4,4,4,4,4,4,4,5,1,1,1,3,4,0,0.0,satisfied,83,2,1127,272,3
3,4,3,3,3,3,3,5,3,3,1,3,3,3,246,239.0,neutral or dissatisfied,64,3,2919,9,2
4,1,1,1,4,4,4,4,4,1,2,5,4,4,0,0.0,satisfied,159,4,586,201,2
2,3,2,4,2,2,2,2,3,1,3,1,4,2,0,0.0,neutral or dissatisfied,32,4,2468,59,5
5,5,4,5,3,4,4,5,5,5,5,5,5,5,2,0.0,satisfied,12,2,473,393,4
5,5,5,5,2,4,4,5,5,5,5,3,5,5,0,0.0,satisfied,74,2,1788,652,3
3,2,2,2,3,3,3,3,1,1,4,4,3,3,18,13.0,neutral or dissatisfied,187,2,114,119,1
2,4,2,3,5,2,5,5,2,2,2,5,3,5,0,0.0,neutral or dissatisfied,30,3,1403,553,3
0,4,0,3,0,4,3,5,5,2,3,3,4,3,190,186.0,satisfied,46,5,1337,399,3
1,2,1,3,4,1,1,4,2,2,1,4,3,4,0,2.0,neutral or dissatisfied,159,3,2378,331,3
4,4,4,1,4,4,4,4,5,5,5,2,3,4,20,14.0,neutral or dissatisfied,158,3,339,267,4
1,1,1,3,3,1,3,3,2,2,3,3,2,3,0,0.0,neutral or dissatisfied,164,4,2286,520,3
0,4,1,1,4,5,5,4,4,4,4,4,4,4,0,0.0,satisfied,21,2,1197,695,2
4,1,4,2,4,4,4,4,3,3,2,4,2,4,0,0.0,neutral or dissatisfied,141,3,79,480,5
5,4,4,4,5,5,5,5,3,2,2,5,1,5,0,0.0,satisfied,89,4,464,134,6
4,4,4,4,4,4,2,2,2,2,2,2,2,1,0,0.0,satisfied,116,2,1922,693,6
2,5,2,3,3,2,3,3,5,4,1,2,3,3,0,0.0,neutral or dissatisfied,114,3,2653,355,3
1,3,3,3,1,2,3,1,1,1,1,4,1,3,0,0.0,neutral or dissatisfied,104,2,1988,584,1
2,1,2,2,1,2,1,1,4,5,2,3,2,1,0,0.0,neutral or dissatisfied,147,3,3573,498,2
3,4,3,1,3,3,3,1,1,3,1,5,1,4,25,17.0,neutral or dissatisfied,104,3,562,625,3
5,4,4,4,5,5,5,5,2,3,4,1,4,5,114,123.0,satisfied,126,4,285,107,4
2,2,2,2,2,4,5,2,2,2,2,5,2,4,0,18.0,satisfied,56,2,223,290,3
3,5,3,2,1,3,1,1,5,5,4,3,4,1,0,13.0,neutral or dissatisfied,38,3,2641,629,5
1,4,4,5,3,4,4,3,3,4,3,3,3,5,14,18.0,neutral or dissatisfied,25,3,1290,632,6
3,3,3,3,5,5,5,5,5,4,5,3,5,5,1,0.0,satisfied,90,2,1691,147,2
1,1,1,2,5,1,5,5,3,3,3,3,2,5,0,0.0,neutral or dissatisfied,71,4,2421,327,5
2,1,3,3,3,4,3,2,2,2,2,1,2,4,36,45.0,neutral or dissatisfied,31,2,1257,415,5
1,4,1,3,1,1,1,1,2,2,4,4,4,1,0,0.0,neutral or dissatisfied,135,4,2959,210,4
3,1,3,2,2,3,2,2,1,2,2,4,2,2,15,22.0,neutral or dissatisfied,71,4,828,296,6
3,1,1,1,3,4,3,3,3,3,3,4,3,3,0,0.0,neutral or dissatisfied,56,2,2284,398,3
4,4,4,4,5,5,5,5,3,5,5,3,5,5,18,18.0,satisfied,112,2,2719,103,5
3,3,3,3,3,3,3,3,1,2,4,2,3,3,38,35.0,neutral or dissatisfied,5,4,828,636,2
4,4,4,4,4,4,4,2,2,2,2,3,2,5,113,98.0,satisfied,57,2,2811,508,3
5,5,5,5,4,4,5,4,4,4,4,4,4,5,8,13.0,satisfied,153,2,3386,209,5
4,5,4,2,4,5,2,4,4,4,5,3,4,4,0,0.0,neutral or dissatisfied,110,3,1961,428,6
4,4,4,4,5,4,4,4,4,4,4,5,4,5,3,0.0,satisfied,38,2,1966,393,1
4,4,4,4,5,4,5,5,5,5,5,3,5,5,22,17.0,satisfied,20,2,2428,109,6
0,1,1,4,1,2,5,2,2,2,2,2,2,3,0,0.0,satisfied,33,2,2842,348,6
3,3,3,3,2,3,2,2,1,1,4,3,3,2,0,0.0,neutral or dissatisfied,144,5,614,50,1
2,2,2,5,5,2,2,5,3,2,5,5,5,5,3,0.0,neutral or dissatisfied,32,2,563,105,1
2,2,2,2,2,2,2,4,2,3,2,2,4,2,9,43.0,neutral or dissatisfied,73,4,2468,420,5
5,5,5,5,5,5,5,5,5,3,5,1,4,5,0,0.0,satisfied,82,2,2100,373,4
4,4,4,4,3,5,4,3,3,4,3,3,3,4,13,4.0,satisfied,64,2,1745,27,5
3,4,2,3,4,2,4,4,5,4,2,3,3,4,0,0.0,neutral or dissatisfied,44,3,2867,273,2
5,5,5,5,4,4,5,5,5,5,5,3,5,5,31,28.0,satisfied,26,2,3715,649,6
4,4,1,4,2,4,4,2,2,2,2,4,2,4,0,0.0,satisfied,20,2,3581,340,6
3,3,3,4,5,3,1,5,1,3,4,2,3,5,33,20.0,neutral or dissatisfied,147,3,1806,301,1
4,5,4,3,5,4,5,5,3,2,5,4,4,5,0,0.0,neutral or dissatisfied,96,3,1969,480,6
2,4,2,1,1,2,1,1,3,4,5,4,4,1,0,0.0,neutral or dissatisfied,2,2,2253,544,5
1,4,1,4,4,1,3,4,5,2,4,4,4,4,0,11.0,neutral or dissatisfied,30,3,3049,557,1
2,4,2,2,1,2,1,1,3,1,5,1,2,1,8,4.0,neutral or dissatisfied,150,3,731,265,2
3,5,5,5,1,3,2,3,3,3,3,1,3,3,0,0.0,neutral or dissatisfied,108,4,257,542,4
1,3,1,2,1,1,1,1,2,2,4,5,2,1,0,0.0,neutral or dissatisfied,74,1,185,596,4
3,4,4,4,5,4,5,5,3,2,5,3,5,5,0,0.0,neutral or dissatisfied,35,3,2193,166,4
1,3,1,3,3,1,3,3,2,1,3,3,2,3,0,0.0,neutral or dissatisfied,18,3,2032,316,1
4,3,4,4,1,4,3,4,4,4,3,4,4,5,0,0.0,satisfied,145,2,1714,1,5
1,1,1,1,4,4,5,4,4,4,4,4,4,5,17,4.0,satisfied,21,2,3086,261,3
3,5,3,1,5,5,5,5,5,3,5,3,5,4,0,0.0,neutral or dissatisfied,108,3,246,63,2
3,0,3,4,5,3,5,5,3,3,2,4,2,5,0,2.0,neutral or dissatisfied,2,4,2235,483,1
4,1,1,1,5,2,2,4,4,4,4,1,4,4,0,4.0,neutral or dissatisfied,76,2,3409,676,2
2,5,2,3,5,2,5,5,5,3,5,5,5,5,0,0.0,neutral or dissatisfied,24,3,3331,321,1
5,5,5,5,2,4,5,4,4,4,4,5,4,2,4,22.0,satisfied,73,2,866,201,4
4,4,4,4,4,4,4,4,1,1,4,3,4,4,32,25.0,satisfied,30,3,2088,222,2
2,2,2,2,4,3,2,5,5,5,5,1,5,5,0,0.0,satisfied,145,2,601,152,3
2,4,2,3,1,2,5,1,3,5,4,4,4,1,1,11.0,neutral or dissatisfied,90,3,3709,644,4
2,2,4,2,4,4,4,4,4,4,4,5,4,4,0,0.0,satisfied,214,2,962,626,4
4,4,1,4,3,5,4,5,5,4,5,4,5,3,0,0.0,satisfied,78,2,1442,462,3
3,3,3,2,4,3,4,4,5,5,4,3,4,4,25,5.0,satisfied,209,4,3034,217,3
3,5,5,5,5,3,2,3,3,3,3,3,3,3,0,0.0,neutral or dissatisfied,108,4,3423,196,4
2,2,2,2,4,5,4,4,4,4,4,4,4,3,0,0.0,satisfied,107,2,2057,202,3
3,4,3,2,2,5,5,3,3,3,3,1,3,4,0,0.0,neutral or dissatisfied,49,3,2398,647,6
4,2,4,4,5,4,5,5,2,3,3,1,4,5,30,25.0,neutral or dissatisfied,24,3,2132,234,4
4,4,4,2,3,4,3,3,5,5,4,3,5,3,42,41.0,satisfied,191,2,533,141,5
3,2,3,3,1,3,1,1,3,5,4,3,3,1,0,0.0,neutral or dissatisfied,143,5,989,708,1
2,3,0,3,4,0,4,4,3,3,5,3,2,4,0,0.0,neutral or dissatisfied,3,3,2043,498,6
3,1,1,1,4,4,3,3,3,3,3,1,3,2,0,0.0,neutral or dissatisfied,116,2,358,555,5
2,2,2,2,5,4,3,4,4,4,4,1,4,1,0,0.0,satisfied,107,2,378,57,1
2,2,2,2,2,2,2,2,1,1,3,1,2,2,0,0.0,neutral or dissatisfied,71,4,2220,504,1
1,0,1,2,3,1,3,3,2,1,3,5,2,3,5,0.0,neutral or dissatisfied,130,4,1049,142,5
2,2,2,2,5,2,5,5,5,5,5,1,5,1,2,0.0,satisfied,117,2,393,722,1
4,5,4,5,3,5,5,3,3,4,3,5,3,3,0,8.0,neutral or dissatisfied,21,3,1127,584,1
4,2,2,2,3,4,3,4,4,4,4,2,4,3,27,44.0,neutral or dissatisfied,97,2,702,539,6
2,1,1,1,2,3,3,2,2,2,2,4,2,1,0,0.0,neutral or dissatisfied,100,2,3308,640,6
2,1,2,3,1,2,1,1,2,1,3,4,3,1,0,10.0,neutral or dissatisfied,144,4,1434,106,4
5,5,5,5,2,4,4,4,4,4,4,4,4,3,0,0.0,satisfied,89,2,2597,165,1
5,5,5,4,5,5,5,2,2,5,4,5,3,5,0,1.0,satisfied,269,2,784,215,3
3,4,3,4,2,3,2,2,3,3,5,3,4,2,9,4.0,neutral or dissatisfied,123,3,1829,71,1
4,0,4,3,2,4,2,2,3,2,4,1,3,2,1,2.0,neutral or dissatisfied,170,4,2380,716,2
4,4,4,4,3,4,5,4,4,4,4,3,4,4,1,0.0,satisfied,57,2,3736,665,4
3,4,3,2,5,3,5,5,4,2,5,5,5,5,0,0.0,neutral or dissatisfied,1,3,2842,579,4
4,1,1,1,4,4,4,4,3,1,4,3,2,4,0,7.0,satisfied,64,4,3604,90,1
0,0,0,3,5,4,4,1,1,1,1,5,1,4,3,0.0,satisfied,20,2,2697,228,2
1,4,1,3,1,1,1,1,3,2,4,5,5,1,110,107.0,neutral or dissatisfied,15,3,983,79,6
2,2,2,4,4,2,5,4,3,3,1,1,3,4,38,37.0,neutral or dissatisfied,176,2,3101,608,2
3,3,3,3,2,4,4,5,5,5,5,5,5,5,0,0.0,satisfied,60,2,2591,349,4
1,2,1,4,5,1,5,5,1,4,4,1,4,5,13,4.0,neutral or dissatisfied,22,4,1043,246,5
5,5,5,5,4,4,4,4,5,5,5,2,1,4,0,0.0,satisfied,19,2,1172,272,2
3,2,3,3,4,4,4,5,5,4,4,4,5,4,81,55.0,satisfied,141,2,3543,403,1
4,1,1,1,4,4,4,4,5,2,5,1,5,4,10,7.0,satisfied,13,5,2539,669,6
1,1,1,1,3,4,4,4,4,4,4,3,4,3,0,0.0,satisfied,8,2,2331,116,3
3,3,3,3,2,5,5,5,5,5,5,4,5,3,1,0.0,satisfied,64,2,862,435,5
5,5,5,5,4,4,4,5,5,5,5,4,5,5,0,0.0,satisfied,100,2,1877,530,1
5,4,4,1,2,5,2,2,2,1,5,2,4,2,7,0.0,satisfied,182,4,1836,442,1
4,3,3,3,4,4,4,2,4,3,4,4,3,4,169,155.0,neutral or dissatisfied,26,4,1699,172,6
2,4,2,1,5,2,3,1,1,2,1,1,1,5,0,6.0,neutral or dissatisfied,36,1,113,16,5
0,3,0,5,3,0,3,3,5,3,1,1,5,3,0,0.0,satisfied,196,3,3527,56,6
2,2,2,2,3,5,4,5,5,5,5,5,5,4,0,0.0,satisfied,15,2,1686,591,3
3,3,3,3,5,5,4,4,4,4,4,3,4,5,0,1.0,satisfied,93,2,3402,103,5
3,3,4,3,5,4,5,4,4,4,4,5,4,4,0,0.0,satisfied,145,2,3327,284,4
2,5,5,5,2,2,2,1,3,2,3,2,1,2,191,183.0,neutral or dissatisfied,51,5,1623,705,1
1,1,5,1,4,4,4,5,5,5,5,3,5,5,111,131.0,satisfied,41,2,1423,517,4
2,5,2,3,3,2,3,3,3,2,4,5,5,3,0,0.0,neutral or dissatisfied,196,1,862,618,4
0,0,0,3,2,0,2,2,4,2,4,5,4,2,0,0.0,satisfied,85,2,2658,278,4
2,4,2,3,4,2,3,4,2,4,4,1,3,4,0,0.0,neutral or dissatisfied,43,3,1933,612,3
4,2,2,2,4,4,4,4,4,3,4,3,5,4,0,0.0,satisfied,118,4,508,269,6
5,4,2,2,5,5,5,5,2,1,1,5,2,5,126,206.0,satisfied,43,4,1668,400,1
3,1,3,3,5,5,5,5,4,1,1,5,4,5,0,0.0,satisfied,43,2,466,503,4
4,3,3,3,4,4,4,4,4,1,2,5,3,4,83,89.0,satisfied,126,5,2872,86,4
5,5,5,2,5,5,5,5,5,2,4,3,5,5,38,34.0,satisfied,22,2,3479,320,4
3,5,3,4,5,3,5,5,5,5,5,3,5,5,0,7.0,neutral or dissatisfied,159,1,2657,32,2
3,5,3,2,2,3,2,2,3,4,5,3,5,2,0,2.0,neutral or dissatisfied,151,6,1122,336,1
4,4,4,4,5,5,4,4,4,4,4,5,4,3,0,0.0,satisfied,8,2,290,51,4
3,5,5,5,4,4,3,4,4,4,3,2,4,1,0,2.0,neutral or dissatisfied,30,2,2916,79,3
2,5,2,2,3,2,3,3,3,2,5,5,4,3,17,20.0,neutral or dissatisfied,99,3,1763,698,2
4,4,4,1,4,4,1,4,5,5,5,3,5,4,0,0.0,neutral or dissatisfied,118,3,3729,174,2
5,5,5,5,3,4,5,4,4,4,4,4,4,3,27,18.0,satisfied,7,2,3228,618,6
4,1,5,5,4,3,3,4,4,3,4,1,4,2,47,42.0,neutral or dissatisfied,61,2,2830,501,5
1,1,1,1,4,4,4,4,3,2,5,5,4,4,0,0.0,satisfied,77,2,2210,575,3
4,4,1,4,4,4,4,4,2,3,2,1,3,4,0,2.0,neutral or dissatisfied,4,2,2672,76,5
1,1,1,1,2,4,5,3,3,4,3,3,3,3,0,0.0,satisfied,57,2,1867,316,2
2,1,1,1,5,1,5,5,3,2,5,4,5,5,7,2.0,neutral or dissatisfied,135,2,3769,373,5
5,4,5,1,1,5,2,5,5,5,5,3,5,4,0,0.0,satisfied,16,3,717,81,6
1,1,1,4,4,1,2,4,1,1,1,5,2,4,0,0.0,neutral or dissatisfied,190,4,3169,640,5
1,1,1,1,3,5,5,5,5,5,5,4,5,4,0,0.0,satisfied,25,2,1401,695,5
