flight_key,Flight Distance,Origin_Airport,Destination_Airport,Origin_Airport_Name,Origin_Latitude,Origin_Longitude,Dest_Airport_Name,Dest_Latitude,Dest_Longitude
1230,464,PHX,CLT,Phoenix Sky Harbor Intl,33.4342,-112.0116,Charlotte Douglas Intl,35.214,-80.9431
1231,3828,SEA,ORD,Seattle-Tacoma Intl,47.4502,-122.3088,Chicago O’Hare Intl,41.9742,-87.9073
1232,1663,PHX,IAH,Phoenix Sky Harbor Intl,33.4342,-112.0116,George Bush Intercontinental,29.9902,-95.3368
1233,3848,IAH,MIA,George Bush Intercontinental,29.9902,-95.3368,Miami Intl,25.7959,-80.287
1234,3587,JFK,ATL,John F. Kennedy Intl,40.6413,-73.7781,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
1235,811,DEN,JFK,Denver Intl,39.8561,-104.6737,John F. Kennedy Intl,40.6413,-73.7781
1236,341,MIA,JFK,Miami Intl,25.7959,-80.287,John F. Kennedy Intl,40.6413,-73.7781
1237,1430,ATL,BOS,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Boston Logan Intl,42.3656,-71.0096
1238,693,DEN,LAX,Denver Intl,39.8561,-104.6737,Los Angeles Intl,33.9416,-118.4085
1239,2237,JFK,CLT,John F. Kennedy Intl,40.6413,-73.7781,Charlotte Douglas Intl,35.214,-80.9431
1240,2138,DEN,MSP,Denver Intl,39.8561,-104.6737,Minneapolis–Saint Paul Intl,44.883,-93.21
1241,3660,JFK,DEN,John F. Kennedy Intl,40.6413,-73.7781,Denver Intl,39.8561,-104.6737
1242,1654,JFK,BOS,John F. Kennedy Intl,40.6413,-73.7781,Boston Logan Intl,42.3656,-71.0096
1243,2197,SFO,LAS,San Francisco Intl,37.6213,-122.379,Las Vegas McCarran Intl,36.084,-115.1537
1244,826,DFW,IAH,Dallas/Fort Worth Intl,32.8998,-97.0403,George Bush Intercontinental,29.9902,-95.3368
1245,682,LAS,DEN,Las Vegas McCarran Intl,36.084,-115.1537,Denver Intl,39.8561,-104.6737
1246,2136,PHX,JFK,Phoenix Sky Harbor Intl,33.4342,-112.0116,John F. Kennedy Intl,40.6413,-73.7781
1247,771,LAS,SEA,Las Vegas McCarran Intl,36.084,-115.1537,Seattle-Tacoma Intl,47.4502,-122.3088
1248,3796,LAS,LAX,Las Vegas McCarran Intl,36.084,-115.1537,Los Angeles Intl,33.9416,-118.4085
1249,3477,LAS,JFK,Las Vegas McCarran Intl,36.084,-115.1537,John F. Kennedy Intl,40.6413,-73.7781
1250,2291,MSP,ATL,Minneapolis–Saint Paul Intl,44.883,-93.21,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
1251,2895,SEA,DFW,Seattle-Tacoma Intl,47.4502,-122.3088,Dallas/Fort Worth Intl,32.8998,-97.0403
1252,3755,SFO,LAS,San Francisco Intl,37.6213,-122.379,Las Vegas McCarran Intl,36.084,-115.1537
1253,1534,MIA,BOS,Miami Intl,25.7959,-80.287,Boston Logan Intl,42.3656,-71.0096
1254,2474,SFO,ORD,San Francisco Intl,37.6213,-122.379,Chicago O’Hare Intl,41.9742,-87.9073
1255,1665,ORD,MIA,Chicago O’Hare Intl,41.9742,-87.9073,Miami Intl,25.7959,-80.287
1256,772,ORD,BOS,Chicago O’Hare Intl,41.9742,-87.9073,Boston Logan Intl,42.3656,-71.0096
1257,2846,MSP,LAS,Minneapolis–Saint Paul Intl,44.883,-93.21,Las Vegas McCarran Intl,36.084,-115.1537
1258,2306,SEA,JFK,Seattle-Tacoma Intl,47.4502,-122.3088,John F. Kennedy Intl,40.6413,-73.7781
1259,1716,DEN,ATL,Denver Intl,39.8561,-104.6737,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
1260,466,DFW,CLT,Dallas/Fort Worth Intl,32.8998,-97.0403,Charlotte Douglas Intl,35.214,-80.9431
1261,2002,SEA,JFK,Seattle-Tacoma Intl,47.4502,-122.3088,John F. Kennedy Intl,40.6413,-73.7781
1262,910,MSP,DFW,Minneapolis–Saint Paul Intl,44.883,-93.21,Dallas/Fort Worth Intl,32.8998,-97.0403
1263,2724,JFK,SEA,John F. Kennedy Intl,40.6413,-73.7781,Seattle-Tacoma Intl,47.4502,-122.3088
1264,1793,LAX,IAH,Los Angeles Intl,33.9416,-118.4085,George Bush Intercontinental,29.9902,-95.3368
1265,3889,DFW,PHX,Dallas/Fort Worth Intl,32.8998,-97.0403,Phoenix Sky Harbor Intl,33.4342,-112.0116
1266,782,CLT,MIA,Charlotte Douglas Intl,35.214,-80.9431,Miami Intl,25.7959,-80.287
1267,3723,PHX,DFW,Phoenix Sky Harbor Intl,33.4342,-112.0116,Dallas/Fort Worth Intl,32.8998,-97.0403
1268,2970,DFW,BOS,Dallas/Fort Worth Intl,32.8998,-97.0403,Boston Logan Intl,42.3656,-71.0096
1269,1787,MSP,CLT,Minneapolis–Saint Paul Intl,44.883,-93.21,Charlotte Douglas Intl,35.214,-80.9431
1270,2125,JFK,BOS,John F. Kennedy Intl,40.6413,-73.7781,Boston Logan Intl,42.3656,-71.0096
1271,2046,JFK,LAX,John F. Kennedy Intl,40.6413,-73.7781,Los Angeles Intl,33.9416,-118.4085
1272,3491,ATL,LAS,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Las Vegas McCarran Intl,36.084,-115.1537
1273,1342,LAS,DFW,Las Vegas McCarran Intl,36.084,-115.1537,Dallas/Fort Worth Intl,32.8998,-97.0403
1274,1306,SEA,SFO,Seattle-Tacoma Intl,47.4502,-122.3088,San Francisco Intl,37.6213,-122.379
1275,211,JFK,CLT,John F. Kennedy Intl,40.6413,-73.7781,Charlotte Douglas Intl,35.214,-80.9431
1276,1917,ORD,MSP,Chicago O’Hare Intl,41.9742,-87.9073,Minneapolis–Saint Paul Intl,44.883,-93.21
1277,616,LAS,ATL,Las Vegas McCarran Intl,36.084,-115.1537,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
1278,793,MIA,SEA,Miami Intl,25.7959,-80.287,Seattle-Tacoma Intl,47.4502,-122.3088
1279,3087,LAX,CLT,Los Angeles Intl,33.9416,-118.4085,Charlotte Douglas Intl,35.214,-80.9431
1280,147,MSP,BOS,Minneapolis–Saint Paul Intl,44.883,-93.21,Boston Logan Intl,42.3656,-71.0096
1281,1845,PHX,CLT,Phoenix Sky Harbor Intl,33.4342,-112.0116,Charlotte Douglas Intl,35.214,-80.9431
1282,1669,SEA,PHX,Seattle-Tacoma Intl,47.4502,-122.3088,Phoenix Sky Harbor Intl,33.4342,-112.0116
1283,3890,BOS,JFK,Boston Logan Intl,42.3656,-71.0096,John F. Kennedy Intl,40.6413,-73.7781
1284,423,ORD,DEN,Chicago O’Hare Intl,41.9742,-87.9073,Denver Intl,39.8561,-104.6737
1285,1528,IAH,BOS,George Bush Intercontinental,29.9902,-95.3368,Boston Logan Intl,42.3656,-71.0096
1286,1520,CLT,PHX,Charlotte Douglas Intl,35.214,-80.9431,Phoenix Sky Harbor Intl,33.4342,-112.0116
1287,3198,DEN,MSP,Denver Intl,39.8561,-104.6737,Minneapolis–Saint Paul Intl,44.883,-93.21
1288,1423,JFK,LAS,John F. Kennedy Intl,40.6413,-73.7781,Las Vegas McCarran Intl,36.084,-115.1537
1289,2530,BOS,MIA,Boston Logan Intl,42.3656,-71.0096,Miami Intl,25.7959,-80.287
1290,2785,JFK,LAX,John F. Kennedy Intl,40.6413,-73.7781,Los Angeles Intl,33.9416,-118.4085
1291,1843,DFW,DEN,Dallas/Fort Worth Intl,32.8998,-97.0403,Denver Intl,39.8561,-104.6737
1292,78,ORD,JFK,Chicago O’Hare Intl,41.9742,-87.9073,John F. Kennedy Intl,40.6413,-73.7781
1293,2612,DFW,SFO,Dallas/Fort Worth Intl,32.8998,-97.0403,San Francisco Intl,37.6213,-122.379
1294,627,ATL,DEN,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Denver Intl,39.8561,-104.6737
1295,1813,DFW,MIA,Dallas/Fort Worth Intl,32.8998,-97.0403,Miami Intl,25.7959,-80.287
1296,1299,ATL,IAH,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,George Bush Intercontinental,29.9902,-95.3368
1297,916,CLT,SFO,Charlotte Douglas Intl,35.214,-80.9431,San Francisco Intl,37.6213,-122.379
1298,1008,MSP,BOS,Minneapolis–Saint Paul Intl,44.883,-93.21,Boston Logan Intl,42.3656,-71.0096
1299,3240,ATL,SFO,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,San Francisco Intl,37.6213,-122.379
1300,264,BOS,DFW,Boston Logan Intl,42.3656,-71.0096,Dallas/Fort Worth Intl,32.8998,-97.0403
1301,3784,LAS,MIA,Las Vegas McCarran Intl,36.084,-115.1537,Miami Intl,25.7959,-80.287
1302,2327,JFK,LAS,John F. Kennedy Intl,40.6413,-73.7781,Las Vegas McCarran Intl,36.084,-115.1537
1303,1314,DEN,CLT,Denver Intl,39.8561,-104.6737,Charlotte Douglas Intl,35.214,-80.9431
1304,543,LAS,PHX,Las Vegas McCarran Intl,36.084,-115.1537,Phoenix Sky Harbor Intl,33.4342,-112.0116
1305,913,PHX,DEN,Phoenix Sky Harbor Intl,33.4342,-112.0116,Denver Intl,39.8561,-104.6737
1306,3929,MSP,DFW,Minneapolis–Saint Paul Intl,44.883,-93.21,Dallas/Fort Worth Intl,32.8998,-97.0403
1307,461,DFW,IAH,Dallas/Fort Worth Intl,32.8998,-97.0403,George Bush Intercontinental,29.9902,-95.3368
1308,2894,IAH,SFO,George Bush Intercontinental,29.9902,-95.3368,San Francisco Intl,37.6213,-122.379
1309,3249,PHX,DFW,Phoenix Sky Harbor Intl,33.4342,-112.0116,Dallas/Fort Worth Intl,32.8998,-97.0403
1310,3075,ORD,MSP,Chicago O’Hare Intl,41.9742,-87.9073,Minneapolis–Saint Paul Intl,44.883,-93.21
1311,1046,ATL,ORD,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Chicago O’Hare Intl,41.9742,-87.9073
1312,609,JFK,MIA,John F. Kennedy Intl,40.6413,-73.7781,Miami Intl,25.7959,-80.287
1313,4983,LAX,PHX,Los Angeles Intl,33.9416,-118.4085,Phoenix Sky Harbor Intl,33.4342,-112.0116
1314,584,SEA,DEN,Seattle-Tacoma Intl,47.4502,-122.3088,Denver Intl,39.8561,-104.6737
1315,3518,BOS,ATL,Boston Logan Intl,42.3656,-71.0096,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
1316,2532,DEN,SFO,Denver Intl,39.8561,-104.6737,San Francisco Intl,37.6213,-122.379
1317,212,SFO,MIA,San Francisco Intl,37.6213,-122.379,Miami Intl,25.7959,-80.287
1318,388,BOS,SEA,Boston Logan Intl,42.3656,-71.0096,Seattle-Tacoma Intl,47.4502,-122.3088
1319,790,CLT,SEA,Charlotte Douglas Intl,35.214,-80.9431,Seattle-Tacoma Intl,47.4502,-122.3088
1320,3003,LAX,IAH,Los Angeles Intl,33.9416,-118.4085,George Bush Intercontinental,29.9902,-95.3368
1321,352,IAH,JFK,George Bush Intercontinental,29.9902,-95.3368,John F. Kennedy Intl,40.6413,-73.7781
1322,2574,SEA,PHX,Seattle-Tacoma Intl,47.4502,-122.3088,Phoenix Sky Harbor Intl,33.4342,-112.0116
1323,3667,LAX,DFW,Los Angeles Intl,33.9416,-118.4085,Dallas/Fort Worth Intl,32.8998,-97.0403
1324,456,DFW,SEA,Dallas/Fort Worth Intl,32.8998,-97.0403,Seattle-Tacoma Intl,47.4502,-122.3088
1325,2956,ATL,ORD,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Chicago O’Hare Intl,41.9742,-87.9073
1326,2203,MSP,IAH,Minneapolis–Saint Paul Intl,44.883,-93.21,George Bush Intercontinental,29.9902,-95.3368
1327,613,DEN,MIA,Denver Intl,39.8561,-104.6737,Miami Intl,25.7959,-80.287
1328,1530,MIA,IAH,Miami Intl,25.7959,-80.287,George Bush Intercontinental,29.9902,-95.3368
1329,2202,ATL,LAX,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Los Angeles Intl,33.9416,-118.4085
1330,2921,MIA,LAX,Miami Intl,25.7959,-80.287,Los Angeles Intl,33.9416,-118.4085
1331,2949,PHX,CLT,Phoenix Sky Harbor Intl,33.4342,-112.0116,Charlotte Douglas Intl,35.214,-80.9431
1332,3661,MSP,IAH,Minneapolis–Saint Paul Intl,44.883,-93.21,George Bush Intercontinental,29.9902,-95.3368
1333,2763,SEA,MSP,Seattle-Tacoma Intl,47.4502,-122.3088,Minneapolis–Saint Paul Intl,44.883,-93.21
1334,657,JFK,CLT,John F. Kennedy Intl,40.6413,-73.7781,Charlotte Douglas Intl,35.214,-80.9431
1335,2745,SFO,IAH,San Francisco Intl,37.6213,-122.379,George Bush Intercontinental,29.9902,-95.3368
1336,727,ORD,CLT,Chicago O’Hare Intl,41.9742,-87.9073,Charlotte Douglas Intl,35.214,-80.9431
1337,3542,LAS,BOS,Las Vegas McCarran Intl,36.084,-115.1537,Boston Logan Intl,42.3656,-71.0096
1338,2403,MSP,DFW,Minneapolis–Saint Paul Intl,44.883,-93.21,Dallas/Fort Worth Intl,32.8998,-97.0403
1339,313,ATL,BOS,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Boston Logan Intl,42.3656,-71.0096
1340,517,DEN,SEA,Denver Intl,39.8561,-104.6737,Seattle-Tacoma Intl,47.4502,-122.3088
1341,2174,LAS,MIA,Las Vegas McCarran Intl,36.084,-115.1537,Miami Intl,25.7959,-80.287
1342,3335,CLT,SFO,Charlotte Douglas Intl,35.214,-80.9431,San Francisco Intl,37.6213,-122.379
1343,3609,CLT,DEN,Charlotte Douglas Intl,35.214,-80.9431,Denver Intl,39.8561,-104.6737
1344,3990,LAX,SEA,Los Angeles Intl,33.9416,-118.4085,Seattle-Tacoma Intl,47.4502,-122.3088
1345,2339,LAS,DFW,Las Vegas McCarran Intl,36.084,-115.1537,Dallas/Fort Worth Intl,32.8998,-97.0403
1346,882,DEN,LAX,Denver Intl,39.8561,-104.6737,Los Angeles Intl,33.9416,-118.4085
1347,1759,SEA,PHX,Seattle-Tacoma Intl,47.4502,-122.3088,Phoenix Sky Harbor Intl,33.4342,-112.0116
1348,2630,PHX,MSP,Phoenix Sky Harbor Intl,33.4342,-112.0116,Minneapolis–Saint Paul Intl,44.883,-93.21
1349,3084,MIA,CLT,Miami Intl,25.7959,-80.287,Charlotte Douglas Intl,35.214,-80.9431
1350,3072,LAX,JFK,Los Angeles Intl,33.9416,-118.4085,John F. Kennedy Intl,40.6413,-73.7781
1351,2283,CLT,MIA,Charlotte Douglas Intl,35.214,-80.9431,Miami Intl,25.7959,-80.287
1352,2709,ORD,ATL,Chicago O’Hare Intl,41.9742,-87.9073,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
1353,952,ORD,PHX,Chicago O’Hare Intl,41.9742,-87.9073,Phoenix Sky Harbor Intl,33.4342,-112.0116
1354,2440,ATL,BOS,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Boston Logan Intl,42.3656,-71.0096
1355,3716,SEA,CLT,Seattle-Tacoma Intl,47.4502,-122.3088,Charlotte Douglas Intl,35.214,-80.9431
1356,3336,JFK,SFO,John F. Kennedy Intl,40.6413,-73.7781,San Francisco Intl,37.6213,-122.379
1357,2094,CLT,BOS,Charlotte Douglas Intl,35.214,-80.9431,Boston Logan Intl,42.3656,-71.0096
1358,345,IAH,MIA,George Bush Intercontinental,29.9902,-95.3368,Miami Intl,25.7959,-80.287
1359,122,SEA,BOS,Seattle-Tacoma Intl,47.4502,-122.3088,Boston Logan Intl,42.3656,-71.0096
1360,3502,PHX,MIA,Phoenix Sky Harbor Intl,33.4342,-112.0116,Miami Intl,25.7959,-80.287
1361,3380,MIA,BOS,Miami Intl,25.7959,-80.287,Boston Logan Intl,42.3656,-71.0096
1362,3869,DEN,PHX,Denver Intl,39.8561,-104.6737,Phoenix Sky Harbor Intl,33.4342,-112.0116
1363,2282,LAS,IAH,Las Vegas McCarran Intl,36.084,-115.1537,George Bush Intercontinental,29.9902,-95.3368
1364,3079,CLT,ORD,Charlotte Douglas Intl,35.214,-80.9431,Chicago O’Hare Intl,41.9742,-87.9073
1365,1102,LAS,PHX,Las Vegas McCarran Intl,36.084,-115.1537,Phoenix Sky Harbor Intl,33.4342,-112.0116
1366,1647,ORD,IAH,Chicago O’Hare Intl,41.9742,-87.9073,George Bush Intercontinental,29.9902,-95.3368
1367,3470,DEN,DFW,Denver Intl,39.8561,-104.6737,Dallas/Fort Worth Intl,32.8998,-97.0403
1368,3818,DEN,SEA,Denver Intl,39.8561,-104.6737,Seattle-Tacoma Intl,47.4502,-122.3088
1369,2802,DEN,SEA,Denver Intl,39.8561,-104.6737,Seattle-Tacoma Intl,47.4502,-122.3088
1370,3204,ORD,DFW,Chicago O’Hare Intl,41.9742,-87.9073,Dallas/Fort Worth Intl,32.8998,-97.0403
1371,1795,PHX,MSP,Phoenix Sky Harbor Intl,33.4342,-112.0116,Minneapolis–Saint Paul Intl,44.883,-93.21
1372,3097,LAS,MSP,Las Vegas McCarran Intl,36.084,-115.1537,Minneapolis–Saint Paul Intl,44.883,-93.21
1373,3474,BOS,CLT,Boston Logan Intl,42.3656,-71.0096,Charlotte Douglas Intl,35.214,-80.9431
1374,1906,LAS,PHX,Las Vegas McCarran Intl,36.084,-115.1537,Phoenix Sky Harbor Intl,33.4342,-112.0116
1375,674,DFW,PHX,Dallas/Fort Worth Intl,32.8998,-97.0403,Phoenix Sky Harbor Intl,33.4342,-112.0116
1376,805,MIA,ATL,Miami Intl,25.7959,-80.287,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
1377,3088,IAH,ATL,George Bush Intercontinental,29.9902,-95.3368,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
1378,1272,BOS,MSP,Boston Logan Intl,42.3656,-71.0096,Minneapolis–Saint Paul Intl,44.883,-93.21
1379,1656,MIA,DFW,Miami Intl,25.7959,-80.287,Dallas/Fort Worth Intl,32.8998,-97.0403
1380,2349,LAX,JFK,Los Angeles Intl,33.9416,-118.4085,John F. Kennedy Intl,40.6413,-73.7781
1381,2305,SEA,LAS,Seattle-Tacoma Intl,47.4502,-122.3088,Las Vegas McCarran Intl,36.084,-115.1537
1382,2738,SEA,JFK,Seattle-Tacoma Intl,47.4502,-122.3088,John F. Kennedy Intl,40.6413,-73.7781
1383,3232,SFO,CLT,San Francisco Intl,37.6213,-122.379,Charlotte Douglas Intl,35.214,-80.9431
1384,822,SEA,MIA,Seattle-Tacoma Intl,47.4502,-122.3088,Miami Intl,25.7959,-80.287
1385,3840,LAS,MSP,Las Vegas McCarran Intl,36.084,-115.1537,Minneapolis–Saint Paul Intl,44.883,-93.21
1386,440,ORD,MSP,Chicago O’Hare Intl,41.9742,-87.9073,Minneapolis–Saint Paul Intl,44.883,-93.21
1387,2134,IAH,MIA,George Bush Intercontinental,29.9902,-95.3368,Miami Intl,25.7959,-80.287
1388,475,JFK,LAS,John F. Kennedy Intl,40.6413,-73.7781,Las Vegas McCarran Intl,36.084,-115.1537
1389,2569,ATL,LAX,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Los Angeles Intl,33.9416,-118.4085
1390,202,SFO,BOS,San Francisco Intl,37.6213,-122.379,Boston Logan Intl,42.3656,-71.0096
1391,2483,MSP,ATL,Minneapolis–Saint Paul Intl,44.883,-93.21,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
1392,2961,MSP,LAX,Minneapolis–Saint Paul Intl,44.883,-93.21,Los Angeles Intl,33.9416,-118.4085
1393,139,ATL,DEN,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Denver Intl,39.8561,-104.6737
1394,3490,MIA,DFW,Miami Intl,25.7959,-80.287,Dallas/Fort Worth Intl,32.8998,-97.0403
1395,1165,ATL,DFW,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Dallas/Fort Worth Intl,32.8998,-97.0403
1396,3485,ATL,MIA,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Miami Intl,25.7959,-80.287
1397,1242,MSP,PHX,Minneapolis–Saint Paul Intl,44.883,-93.21,Phoenix Sky Harbor Intl,33.4342,-112.0116
1398,3234,SFO,SEA,San Francisco Intl,37.6213,-122.379,Seattle-Tacoma Intl,47.4502,-122.3088
1399,3294,LAX,JFK,Los Angeles Intl,33.9416,-118.4085,John F. Kennedy Intl,40.6413,-73.7781
1400,2425,LAS,ATL,Las Vegas McCarran Intl,36.084,-115.1537,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
1401,966,DEN,LAX,Denver Intl,39.8561,-104.6737,Los Angeles Intl,33.9416,-118.4085
1402,3150,SEA,JFK,Seattle-Tacoma Intl,47.4502,-122.3088,John F. Kennedy Intl,40.6413,-73.7781
1403,365,SEA,PHX,Seattle-Tacoma Intl,47.4502,-122.3088,Phoenix Sky Harbor Intl,33.4342,-112.0116
1404,3427,ORD,LAX,Chicago O’Hare Intl,41.9742,-87.9073,Los Angeles Intl,33.9416,-118.4085
1405,2333,SFO,MSP,San Francisco Intl,37.6213,-122.379,Minneapolis–Saint Paul Intl,44.883,-93.21
1406,1615,ORD,IAH,Chicago O’Hare Intl,41.9742,-87.9073,George Bush Intercontinental,29.9902,-95.3368
1407,3782,JFK,BOS,John F. Kennedy Intl,40.6413,-73.7781,Boston Logan Intl,42.3656,-71.0096
1408,3369,JFK,DEN,John F. Kennedy Intl,40.6413,-73.7781,Denver Intl,39.8561,-104.6737
1409,3155,ORD,LAS,Chicago O’Hare Intl,41.9742,-87.9073,Las Vegas McCarran Intl,36.084,-115.1537
1410,3231,SFO,DEN,San Francisco Intl,37.6213,-122.379,Denver Intl,39.8561,-104.6737
1411,77,ORD,JFK,Chicago O’Hare Intl,41.9742,-87.9073,John F. Kennedy Intl,40.6413,-73.7781
1412,2031,SEA,JFK,Seattle-Tacoma Intl,47.4502,-122.3088,John F. Kennedy Intl,40.6413,-73.7781
1413,2267,BOS,LAS,Boston Logan Intl,42.3656,-71.0096,Las Vegas McCarran Intl,36.084,-115.1537
1414,1026,DFW,JFK,Dallas/Fort Worth Intl,32.8998,-97.0403,John F. Kennedy Intl,40.6413,-73.7781
1415,1770,MSP,LAS,Minneapolis–Saint Paul Intl,44.883,-93.21,Las Vegas McCarran Intl,36.084,-115.1537
1416,816,MSP,LAX,Minneapolis–Saint Paul Intl,44.883,-93.21,Los Angeles Intl,33.9416,-118.4085
1417,82,IAH,LAS,George Bush Intercontinental,29.9902,-95.3368,Las Vegas McCarran Intl,36.084,-115.1537
1418,1187,ATL,BOS,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Boston Logan Intl,42.3656,-71.0096
1419,603,DFW,LAS,Dallas/Fort Worth Intl,32.8998,-97.0403,Las Vegas McCarran Intl,36.084,-115.1537
1420,566,LAS,IAH,Las Vegas McCarran Intl,36.084,-115.1537,George Bush Intercontinental,29.9902,-95.3368
1421,755,SFO,MSP,San Francisco Intl,37.6213,-122.379,Minneapolis–Saint Paul Intl,44.883,-93.21
1422,2860,PHX,LAS,Phoenix Sky Harbor Intl,33.4342,-112.0116,Las Vegas McCarran Intl,36.084,-115.1537
1423,928,DFW,ORD,Dallas/Fort Worth Intl,32.8998,-97.0403,Chicago O’Hare Intl,41.9742,-87.9073
1424,397,IAH,LAS,George Bush Intercontinental,29.9902,-95.3368,Las Vegas McCarran Intl,36.084,-115.1537
1425,2361,JFK,SEA,John F. Kennedy Intl,40.6413,-73.7781,Seattle-Tacoma Intl,47.4502,-122.3088
1426,1780,MIA,IAH,Miami Intl,25.7959,-80.287,George Bush Intercontinental,29.9902,-95.3368
1427,592,ATL,SEA,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Seattle-Tacoma Intl,47.4502,-122.3088
1428,1984,IAH,CLT,George Bush Intercontinental,29.9902,-95.3368,Charlotte Douglas Intl,35.214,-80.9431
1429,2045,DEN,IAH,Denver Intl,39.8561,-104.6737,George Bush Intercontinental,29.9902,-95.3368
1430,159,PHX,SEA,Phoenix Sky Harbor Intl,33.4342,-112.0116,Seattle-Tacoma Intl,47.4502,-122.3088
1431,3750,SFO,CLT,San Francisco Intl,37.6213,-122.379,Charlotte Douglas Intl,35.214,-80.9431
1432,3282,ATL,JFK,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,John F. Kennedy Intl,40.6413,-73.7781
1433,3680,LAS,ATL,Las Vegas McCarran Intl,36.084,-115.1537,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
1434,181,DFW,PHX,Dallas/Fort Worth Intl,32.8998,-97.0403,Phoenix Sky Harbor Intl,33.4342,-112.0116
1435,2387,JFK,IAH,John F. Kennedy Intl,40.6413,-73.7781,George Bush Intercontinental,29.9902,-95.3368
1436,2208,LAX,PHX,Los Angeles Intl,33.9416,-118.4085,Phoenix Sky Harbor Intl,33.4342,-112.0116
1437,1109,BOS,PHX,Boston Logan Intl,42.3656,-71.0096,Phoenix Sky Harbor Intl,33.4342,-112.0116
1438,971,DEN,MSP,Denver Intl,39.8561,-104.6737,Minneapolis–Saint Paul Intl,44.883,-93.21
1439,1147,PHX,CLT,Phoenix Sky Harbor Intl,33.4342,-112.0116,Charlotte Douglas Intl,35.214,-80.9431
1440,2614,BOS,CLT,Boston Logan Intl,42.3656,-71.0096,Charlotte Douglas Intl,35.214,-80.9431
1441,3653,ATL,JFK,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,John F. Kennedy Intl,40.6413,-73.7781
1442,3193,JFK,MIA,John F. Kennedy Intl,40.6413,-73.7781,Miami Intl,25.7959,-80.287
1443,788,JFK,DFW,John F. Kennedy Intl,40.6413,-73.7781,Dallas/Fort Worth Intl,32.8998,-97.0403
1444,1449,IAH,ORD,George Bush Intercontinental,29.9902,-95.3368,Chicago O’Hare Intl,41.9742,-87.9073
1445,376,MSP,CLT,Minneapolis–Saint Paul Intl,44.883,-93.21,Charlotte Douglas Intl,35.214,-80.9431
1446,3126,MSP,SEA,Minneapolis–Saint Paul Intl,44.883,-93.21,Seattle-Tacoma Intl,47.4502,-122.3088
1447,1697,DFW,PHX,Dallas/Fort Worth Intl,32.8998,-97.0403,Phoenix Sky Harbor Intl,33.4342,-112.0116
1448,2513,IAH,BOS,George Bush Intercontinental,29.9902,-95.3368,Boston Logan Intl,42.3656,-71.0096
1449,1315,SEA,LAS,Seattle-Tacoma Intl,47.4502,-122.3088,Las Vegas McCarran Intl,36.084,-115.1537
1450,3468,DFW,MIA,Dallas/Fort Worth Intl,32.8998,-97.0403,Miami Intl,25.7959,-80.287
1451,2066,SEA,CLT,Seattle-Tacoma Intl,47.4502,-122.3088,Charlotte Douglas Intl,35.214,-80.9431
1452,684,MSP,PHX,Minneapolis–Saint Paul Intl,44.883,-93.21,Phoenix Sky Harbor Intl,33.4342,-112.0116
1453,1373,IAH,DEN,George Bush Intercontinental,29.9902,-95.3368,Denver Intl,39.8561,-104.6737
1454,1355,SEA,MIA,Seattle-Tacoma Intl,47.4502,-122.3088,Miami Intl,25.7959,-80.287
1455,2218,DEN,LAX,Denver Intl,39.8561,-104.6737,Los Angeles Intl,33.9416,-118.4085
1456,2779,IAH,ORD,George Bush Intercontinental,29.9902,-95.3368,Chicago O’Hare Intl,41.9742,-87.9073
1457,3293,MSP,SFO,Minneapolis–Saint Paul Intl,44.883,-93.21,San Francisco Intl,37.6213,-122.379
1458,2872,DFW,SFO,Dallas/Fort Worth Intl,32.8998,-97.0403,San Francisco Intl,37.6213,-122.379
1459,3186,CLT,JFK,Charlotte Douglas Intl,35.214,-80.9431,John F. Kennedy Intl,40.6413,-73.7781
